step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
440,771200,1760,0.009425202789066323,0.75,0.75,,,,,
441,772612,1764,0.011625870710936938,0.75,0.75,0.011493341514500736,0.75,0.75,,
442,774472,1768,0.011041993307525482,0.5,0.5,,,,,
443,775852,1772,0.012388337367460485,0.5,0.5,,,,,
444,777424,1776,0.01632565237713694,0.75,0.75,,,,,
445,778804,1780,0.009081486253684195,1.0,1.0,,,,,
446,779768,1784,0.006390412091314602,1.0,1.0,,,,,
447,781084,1788,0.009745579591475978,1.0,1.0,,,,,
448,782784,1792,0.009652185679996646,1.0,1.0,,,,,
449,784580,1796,0.014731673152707877,0.5,0.5,0.007898831733019245,0.5,0.5,,
450,785992,1800,0.0056883236252456395,1.0,1.0,,,,,
451,787884,1804,0.008444210369286276,0.75,0.75,,,,,
452,790512,1808,0.010318578850743495,0.5,0.5,,,,,
453,792660,1812,0.016081587450029702,0.5,0.5,,,,,
454,794328,1816,0.01395913881012468,0.5,0.5,,,,,
455,796316,1820,0.0050143918401434956,1.0,1.0,,,,,
456,798272,1824,0.007928484247752192,1.0,1.0,,,,,
457,800228,1828,0.010795300474249406,0.75,0.75,0.007326776434327844,1.0,1.0,,
458,803112,1832,0.011306770401964343,1.0,1.0,,,,,
459,805196,1836,0.008989063033102599,0.75,0.75,,,,,
460,806352,1840,0.010709649508185778,0.75,0.75,,,,,
461,808116,1844,0.010751175783318457,1.0,1.0,,,,,
462,809976,1848,0.009856679025611959,0.75,0.75,,,,,
463,811740,1852,0.010228871493471852,0.75,0.75,,,,,
464,813664,1856,0.007981341792679803,1.0,1.0,,,,,
465,815748,1860,0.007662161730384937,1.0,1.0,0.011442836916227548,0.75,0.75,,
466,817736,1864,0.00567912176883951,0.75,0.75,,,,,
467,820428,1868,0.007278473286884128,0.75,0.75,,,,,
468,822384,1872,0.0073873668323692545,0.75,0.75,,,,,
469,824724,1876,0.01191186366708437,0.5,0.5,,,,,
470,826008,1880,0.011934744288980694,1.0,1.0,,,,,
471,828348,1884,0.008554867181735428,1.0,1.0,,,,,
472,829248,1888,0.012095769300354414,0.75,0.75,,,,,
473,830916,1892,0.008453720447996792,1.0,1.0,0.009822350545868754,1.0,1.0,,
474,832104,1896,0.01043411959634685,0.5,0.5,,,,,
475,834476,1900,0.009570745168466996,1.0,1.0,,,,,
476,836816,1904,0.005706298616224178,1.0,1.0,,,,,
477,838676,1908,0.014213369336582534,0.75,0.75,,,,,
478,840152,1912,0.0092192560684072,0.75,0.75,,,,,
479,841980,1916,0.013792542282539523,0.5,0.5,,,,,
480,843456,1920,0.016873893729606838,0.75,0.75,,,,,
481,845348,1924,0.012933077369652799,0.5,0.5,0.01402731984521143,0.75,0.75,,
482,846984,1928,0.01082265292641757,0.75,0.75,,,,,
483,848492,1932,0.006713161658210116,1.0,1.0,,,,,
484,849840,1936,0.012115361978195904,1.0,1.0,,,,,
485,851476,1940,0.018680845746905744,0.75,0.75,,,,,
486,853304,1944,0.012330909736269283,0.75,0.75,,,,,
487,855196,1948,0.013764663086185572,0.5,0.5,,,,,
488,856736,1952,0.008787650946234795,0.75,0.75,,,,,
489,857988,1956,0.01714752487918818,0.5,0.5,0.009438899074322995,0.75,0.75,,
490,859368,1960,0.00659530482606288,0.75,0.75,,,,,
491,860812,1964,0.013375207236029422,1.0,1.0,,,,,
492,862832,1968,0.012113893988237099,0.75,0.75,,,,,
493,865588,1972,0.0054854655620665375,1.0,1.0,,,,,
494,867480,1976,0.009726844775856412,0.5,0.5,,,,,
495,869852,1980,0.009787723154260436,0.75,0.75,,,,,
496,871616,1984,0.010215584031158268,1.0,1.0,,,,,
497,873572,1988,0.008387111228978176,0.75,0.75,0.009723522853645404,1.0,1.0,,
498,875336,1992,0.012616457819311488,0.5,0.5,,,,,
499,877132,1996,0.008594268132277198,0.75,0.75,,,,,
500,878320,2000,0.007915699901129742,1.0,1.0,,,,,
501,880020,2004,0.009790008416244887,0.75,0.75,,,,,
502,881784,2008,0.005973099113224625,1.0,1.0,,,,,
503,883100,2012,0.0064535154646098184,1.0,1.0,,,,,
504,884576,2016,0.013388616582423329,0.75,0.75,,,,,
505,886532,2020,0.007327415664065688,1.0,1.0,0.006882950479536757,0.75,0.75,,
506,888008,2024,0.008360589122152918,1.0,1.0,,,,,
507,889900,2028,0.012960456873422036,0.5,0.5,,,,,
508,891824,2032,0.011037755131935929,1.0,1.0,,,,,
509,893876,2036,0.009522386018301878,1.0,1.0,,,,,
510,895128,2040,0.008532680904766936,1.0,1.0,,,,,
511,896796,2044,0.014072165599430657,0.5,0.5,,,,,
512,898400,2048,0.010575220887884075,1.0,1.0,,,,,
513,900228,2052,0.013624974545906183,0.5,0.5,0.015551123245679569,0.75,0.75,,
514,901832,2056,0.009811281057706492,1.0,1.0,,,,,
515,905356,2060,0.00845751321137976,1.0,1.0,,,,,
516,906736,2064,0.019886778662570388,0.75,0.75,,,,,
517,908308,2068,0.009558398276500495,0.75,0.75,,,,,
518,909528,2072,0.014661486586590871,0.5,0.5,,,,,
519,911164,2076,0.009789656162200844,1.0,1.0,,,,,
520,912480,2080,0.011431892146695412,0.75,0.75,,,,,
521,913668,2084,0.014906554643169118,0.5,0.5,0.011480410872426223,0.75,0.75,,
522,915688,2088,0.007696393501153924,0.5,0.5,,,,,
523,916876,2092,0.007327898799416339,1.0,1.0,,,,,
524,919280,2096,0.011351992479467188,0.5,0.5,,,,,
525,920692,2100,0.010803781937163692,0.5,0.5,,,,,
526,922104,2104,0.013133617467463408,1.0,1.0,,,,,
527,923740,2108,0.013226285721145875,0.25,0.25,,,,,
528,925632,2112,0.00995546552554764,0.5,0.5,,,,,
529,927396,2116,0.012886828288751049,0.75,0.75,0.009264613817406377,0.75,0.75,,
530,929160,2120,0.009223371362809986,1.0,1.0,,,,,
531,931692,2124,0.009922430986604485,0.5,0.5,,,,,
532,933264,2128,0.010930745851521656,0.75,0.75,,,,,
533,935636,2132,0.009676702820361037,0.5,0.5,,,,,
534,936568,2136,0.012000658911890677,0.75,0.75,,,,,
535,938108,2140,0.011580819486695378,1.0,1.0,,,,,
536,939328,2144,0.012477703218315065,0.75,0.75,,,,,
537,941188,2148,0.011104696488291554,0.5,0.5,0.005829661016603091,1.0,1.0,,
538,942888,2152,0.013439614397214934,0.25,0.25,,,,,
539,944620,2156,0.014631774458732906,1.0,1.0,,,,,
540,946224,2160,0.009252883436733878,0.75,0.75,,,,,
541,948820,2164,0.008357871626943769,0.75,0.75,,,,,
542,950456,2168,0.006979022495021949,1.0,1.0,,,,,
543,951868,2172,0.008774168816895432,0.75,0.75,,,,,
544,953312,2176,0.0053565041020394045,1.0,1.0,,,,,
545,955748,2180,0.01270081997934137,0.75,0.75,0.007124400678497079,0.75,0.75,,
546,957480,2184,0.01088511133723037,0.5,0.5,,,,,
547,958892,2188,0.011631886070490415,0.75,0.75,,,,,
548,961232,2192,0.01123957270243405,1.0,1.0,,,,,
549,963060,2196,0.007933111500474377,0.75,0.75,,,,,
550,965560,2200,0.00715110703572003,1.0,1.0,,,,,
551,967612,2204,0.0072509420508851605,1.0,1.0,,,,,
552,968768,2208,0.0102165803557636,0.5,0.5,,,,,
553,970948,2212,0.012606742152235565,0.75,0.75,0.010223004065461325,0.75,0.75,,
554,972584,2216,0.006354534781146111,1.0,1.0,,,,,
555,974124,2220,0.009502227637007591,1.0,1.0,,,,,
556,976720,2224,0.011259240466997278,0.5,0.5,,,,,
557,978196,2228,0.012472517977593136,0.75,0.75,,,,,
558,979416,2232,0.009444554274540811,0.75,0.75,,,,,
559,980796,2236,0.012408941987856574,0.75,0.75,,,,,
560,982304,2240,0.00857087880413561,0.5,0.5,,,,,
561,984836,2244,0.01492720071509753,0.5,0.5,0.01455191124407233,0.5,0.5,0.7571428418159485,0.7426142978759005
562,986920,2248,0.007235922889297904,0.75,0.75,,,,,
563,988588,2252,0.01614002444660399,0.25,0.25,,,,,
564,990608,2256,0.00719788268065793,1.0,1.0,,,,,
565,992948,2260,0.007495040591131714,1.0,1.0,,,,,
566,994392,2264,0.008961561710593702,0.75,0.75,,,,,
567,996476,2268,0.008014746535937051,1.0,1.0,,,,,
568,997664,2272,0.006502282174905053,1.0,1.0,,,,,
569,999300,2276,0.009946862074543863,1.0,1.0,0.00959446372616026,0.75,0.75,,
570,1000424,2280,0.007710591994017168,0.75,0.75,,,,,
571,1001708,2284,0.00870704902423318,1.0,1.0,,,,,
572,1002800,2288,0.010130254536706086,1.0,1.0,,,,,
573,1004724,2292,0.008590116997643699,0.75,0.75,,,,,
574,1006872,2296,0.005537375437784877,0.75,0.75,,,,,
575,1008220,2300,0.009315466802369918,0.75,0.75,,,,,
576,1010016,2304,0.010664112357304235,0.75,0.75,,,,,
577,1012804,2308,0.009154554501507461,0.75,0.75,0.016094550879841546,0.5,0.5,,
578,1014344,2312,0.007464808553389285,0.75,0.75,,,,,
579,1015916,2316,0.01136035011281565,0.75,0.75,,,,,
580,1018224,2320,0.008113404426386018,1.0,1.0,,,,,
581,1019604,2324,0.006791201274700288,1.0,1.0,,,,,
582,1021464,2328,0.008339138326421192,1.0,1.0,,,,,
583,1022652,2332,0.012264504418055726,0.75,0.75,,,,,
584,1024832,2336,0.011488855090801334,0.75,0.75,,,,,
585,1026404,2340,0.004333702349738592,1.0,1.0,0.005467592593813289,0.75,0.75,,
586,1028072,2344,0.010994568396449873,0.75,0.75,,,,,
587,1029644,2348,0.0123219223705408,0.75,0.75,,,,,
588,1030992,2352,0.01541047268010169,1.0,1.0,,,,,
589,1032212,2356,0.01206837365114689,0.75,0.75,,,,,
590,1033784,2360,0.0094215765090785,0.75,0.75,,,,,
591,1035420,2364,0.013953654881912306,0.75,0.75,,,,,
592,1037280,2368,0.010789337178054952,0.75,0.75,,,,,
593,1039172,2372,0.009483342464373738,0.5,0.5,0.012326607439249689,0.5,0.5,,
594,1040488,2376,0.004774600179147681,1.0,1.0,,,,,
595,1043308,2380,0.009172466255695766,1.0,1.0,,,,,
596,1045104,2384,0.01205973623469778,0.75,0.75,,,,,
597,1046388,2388,0.010494871020163603,0.5,0.5,,,,,
598,1048472,2392,0.0057859500518880535,1.0,1.0,,,,,
599,1049628,2396,0.013681828094321639,0.5,0.5,,,,,
600,1051328,2400,0.00949805679156025,1.0,1.0,,,,,
601,1052964,2404,0.012922575477483482,0.5,0.5,0.0142770161056204,0.75,0.75,,
602,1054248,2408,0.009197849256866059,0.75,0.75,,,,,
603,1056076,2412,0.0130924847191437,0.75,0.75,,,,,
604,1057072,2416,0.012956473079479093,1.0,1.0,,,,,
605,1058868,2420,0.010401052714193584,1.0,1.0,,,,,
606,1060472,2424,0.009424763867206901,0.75,0.75,,,,,
607,1062684,2428,0.010006125292190186,0.75,0.75,,,,,
608,1064896,2432,0.013330313591638509,1.0,1.0,,,,,
609,1066372,2436,0.00924379682369696,1.0,1.0,0.00888227975132441,0.75,0.75,,
610,1068264,2440,0.00964122716938978,0.75,0.75,,,,,
611,1069484,2444,0.010116075273685098,0.75,0.75,,,,,
612,1070960,2448,0.0032510902717698712,1.0,1.0,,,,,
613,1072788,2452,0.007700469475776645,0.75,0.75,,,,,
614,1075288,2456,0.007278000228168184,1.0,1.0,,,,,
615,1076732,2460,0.008178865319948448,1.0,1.0,,,,,
616,1078112,2464,0.009413238021877096,1.0,1.0,,,,,
617,1079972,2468,0.010903902626799999,1.0,1.0,0.008066983942001348,1.0,1.0,,
618,1083112,2472,0.006528817436034529,0.75,0.75,,,,,
619,1084556,2476,0.008003516948357641,0.75,0.75,,,,,
620,1086384,2480,0.012613286528175217,0.75,0.75,,,,,
621,1088020,2484,0.008510513212156666,0.75,0.75,,,,,
622,1090040,2488,0.009379533662639224,0.75,0.75,,,,,
623,1092572,2492,0.007080605834039239,1.0,1.0,,,,,
624,1094176,2496,0.01093086338649639,1.0,1.0,,,,,
625,1097156,2500,0.009810478473097493,0.75,0.75,0.006817213188836391,1.0,1.0,,
626,1098984,2504,0.010094975432201503,0.5,0.5,,,,,
627,1100140,2508,0.01252061493611305,0.5,0.5,,,,,
628,1101904,2512,0.008115723689603782,1.0,1.0,,,,,
629,1103252,2516,0.006316554087960393,0.75,0.75,,,,,
630,1105304,2520,0.01083092117578012,0.75,0.75,,,,,
631,1107388,2524,0.010367569719679642,0.75,0.75,,,,,
632,1109184,2528,0.012378031017895771,0.75,0.75,,,,,
633,1110660,2532,0.006672328006408055,0.75,0.75,0.01622851698026915,0.75,0.75,,
634,1112680,2536,0.013351240578723937,0.75,0.75,,,,,
635,1114220,2540,0.006929964361308172,1.0,1.0,,,,,
636,1116368,2544,0.010859498982877136,0.25,0.25,,,,,
637,1117876,2548,0.005841910781644637,1.0,1.0,,,,,
638,1119352,2552,0.0096173124877799,0.75,0.75,,,,,
639,1120668,2556,0.015943748724341723,0.75,0.75,,,,,
640,1122720,2560,0.010659676821716558,0.75,0.75,,,,,
641,1124484,2564,0.00830893592928699,0.75,0.75,0.006377736236956723,0.5,0.5,,
642,1126184,2568,0.009275964697293483,0.75,0.75,,,,,
643,1128396,2572,0.010220290157626518,1.0,1.0,,,,,
644,1130128,2576,0.006233735614223986,0.75,0.75,,,,,
645,1131700,2580,0.008555803215893486,0.75,0.75,,,,,
646,1133080,2584,0.0060274134629709104,1.0,1.0,,,,,
647,1134620,2588,0.008823052871776486,0.75,0.75,,,,,
648,1135840,2592,0.007175371539976485,0.75,0.75,,,,,
649,1137828,2596,0.011796057946864238,0.5,0.5,0.006809299279082173,0.75,0.75,,
650,1140200,2600,0.008376058615074091,0.5,0.5,,,,,
651,1141868,2604,0.009457807759387314,0.25,0.25,,,,,
652,1143952,2608,0.01215169068867662,0.5,0.5,,,,,
653,1145332,2612,0.010746616008190544,0.75,0.75,,,,,
654,1147096,2616,0.00738439436438536,0.75,0.75,,,,,
655,1148348,2620,0.009975302883316276,1.0,1.0,,,,,
656,1150336,2624,0.00887719242906748,0.75,0.75,,,,,
657,1151716,2628,0.013007110039073273,0.25,0.25,0.007573269647075165,0.5,0.5,,
658,1153544,2632,0.009326090806175401,0.75,0.75,,,,,
659,1155244,2636,0.01311505520225547,0.25,0.25,,,,,
660,1156560,2640,0.013038826046079493,0.5,0.5,,,,,
661,1157812,2644,0.011513676591176528,0.75,0.75,,,,,
662,1160216,2648,0.008560783457481043,0.75,0.75,,,,,
663,1162876,2652,0.007166976291184338,0.5,0.5,,,,,
664,1165152,2656,0.008358724174432416,0.5,0.5,,,,,
665,1167204,2660,0.005351564701546931,0.5,0.5,0.011434296794945864,1.0,1.0,,
666,1169288,2664,0.013271620203787138,0.5,0.5,,,,,
667,1171308,2668,0.009405079224339218,0.5,0.5,,,,,
668,1173232,2672,0.013877764485509082,0.25,0.25,,,,,
669,1175156,2676,0.013063773615550745,0.25,0.25,,,,,
670,1176408,2680,0.01377979130373911,0.75,0.75,,,,,
671,1177660,2684,0.008825080552913646,0.75,0.75,,,,,
672,1178752,2688,0.0072417055325987145,0.75,0.75,,,,,
673,1180100,2692,0.012792307440827377,1.0,1.0,0.00796335004563777,0.5,0.5,,
674,1182504,2696,0.010490212921833643,1.0,1.0,,,,,
675,1183564,2700,0.005984264127565769,1.0,1.0,,,,,
676,1184656,2704,0.013573640085322239,1.0,1.0,,,,,
677,1188180,2708,0.010261148699755708,0.75,0.75,,,,,
678,1189752,2712,0.0173780489355803,0.5,0.5,,,,,
679,1191548,2716,0.0096293491255213,0.75,0.75,,,,,
680,1192608,2720,0.011258694936831641,0.75,0.75,,,,,
681,1194020,2724,0.012806100110438944,0.75,0.75,0.00873467409371934,1.0,1.0,,
682,1196040,2728,0.010165367478864113,0.75,0.75,,,,,
683,1197644,2732,0.0056263039805912254,1.0,1.0,,,,,
684,1199056,2736,0.008945435446778996,1.0,1.0,,,,,
685,1200244,2740,0.008663513864376061,0.75,0.75,,,,,
686,1201496,2744,0.00914511801756977,0.75,0.75,,,,,
687,1203164,2748,0.0064467529497154365,1.0,1.0,,,,,
688,1205536,2752,0.011951581082188894,0.75,0.75,,,,,
689,1207460,2756,0.012803355282140378,0.75,0.75,0.0092498674395209,0.75,0.75,,
690,1209800,2760,0.011756553343681283,0.5,0.5,,,,,
691,1211596,2764,0.004081535881311478,1.0,1.0,,,,,
692,1213168,2768,0.014203632133854532,0.5,0.5,,,,,
693,1214932,2772,0.01014470746049762,1.0,1.0,,,,,
694,1216344,2776,0.007475396268689558,1.0,1.0,,,,,
695,1217820,2780,0.010485256304483744,0.75,0.75,,,,,
696,1218944,2784,0.006201329046104344,1.0,1.0,,,,,
697,1220740,2788,0.007950269923450616,0.5,0.5,0.0063151160268715804,1.0,1.0,,
698,1223240,2792,0.009389567420488784,0.75,0.75,,,,,
699,1224620,2796,0.012530829163269905,0.5,0.5,,,,,
700,1226704,2800,0.011347624845548965,0.75,0.75,,,,,
701,1228564,2804,0.010343564709101706,0.75,0.75,,,,,
702,1229848,2808,0.006138706609931724,1.0,1.0,,,,,
703,1231484,2812,0.01052253314505804,1.0,1.0,,,,,
704,1233600,2816,0.007924060802856266,0.75,0.75,,,,,
705,1234884,2820,0.014383151691517321,1.0,1.0,0.011326899054442743,0.75,0.75,,
706,1236040,2824,0.005620040625724363,1.0,1.0,,,,,
707,1237612,2828,0.010392145662390896,1.0,1.0,,,,,
708,1239312,2832,0.010925973598499235,1.0,1.0,,,,,
709,1240820,2836,0.009058631134273142,0.75,0.75,,,,,
710,1244280,2840,0.009826540755963177,0.25,0.25,,,,,
711,1246044,2844,0.009863566341200393,0.75,0.75,,,,,
712,1248128,2848,0.00613789572812311,1.0,1.0,,,,,
713,1250052,2852,0.011656220840366638,0.75,0.75,0.007591500518503723,0.75,0.75,,
714,1251976,2856,0.011419603249060889,0.75,0.75,,,,,
715,1253388,2860,0.006805729648895018,1.0,1.0,,,,,
716,1255792,2864,0.010729479528050272,0.5,0.5,,,,,
717,1257332,2868,0.007052902976682057,0.75,0.75,,,,,
718,1259704,2872,0.006913345707991043,1.0,1.0,,,,,
719,1261788,2876,0.006689853070156803,1.0,1.0,,,,,
720,1264000,2880,0.005839973866610685,0.75,0.75,,,,,
721,1265796,2884,0.014204239945916653,0.5,0.5,0.011746236134527533,1.0,1.0,,
722,1267592,2888,0.011772121791954096,0.5,0.5,,,,,
723,1269548,2892,0.013151744151076294,1.0,1.0,,,,,
724,1271408,2896,0.008374355426200478,0.75,0.75,,,,,
725,1273236,2900,0.013620189861509622,0.5,0.5,,,,,
726,1275224,2904,0.011493690508963136,0.5,0.5,,,,,
727,1277788,2908,0.007759686907781482,0.75,0.75,,,,,
728,1278848,2912,0.014635962851465144,0.5,0.5,,,,,
729,1280644,2916,0.005394467134548431,1.0,1.0,0.012581803917761564,1.0,1.0,,
730,1281672,2920,0.014549069694229857,0.75,0.75,,,,,
731,1283308,2924,0.010843168245767277,0.75,0.75,,,,,
732,1285552,2928,0.009164534677897003,0.75,0.75,,,,,
733,1287764,2932,0.011288073935591936,0.75,0.75,,,,,
734,1289880,2936,0.006181048938529788,1.0,1.0,,,,,
735,1291356,2940,0.00901304972427557,0.75,0.75,,,,,
736,1292928,2944,0.009954178713477898,0.75,0.75,,,,,
737,1294532,2948,0.010236416822664136,0.75,0.75,0.011317641985589641,1.0,1.0,,
738,1296360,2952,0.015801308829759275,0.25,0.25,,,,,
739,1297836,2956,0.008225633619340138,1.0,1.0,,,,,
740,1299888,2960,0.009280558222473173,0.75,0.75,,,,,
741,1301620,2964,0.0067614394190282845,1.0,1.0,,,,,
742,1303064,2968,0.00925452269959219,0.75,0.75,,,,,
743,1305084,2972,0.01077009431327438,1.0,1.0,,,,,
744,1306336,2976,0.01085232846610034,0.5,0.5,,,,,
745,1307716,2980,0.0058779988302009,1.0,1.0,0.008073214289735115,1.0,1.0,,
746,1309736,2984,0.00962850706118713,0.5,0.5,,,,,
747,1311084,2988,0.009182549736652236,0.75,0.75,,,,,
748,1312848,2992,0.012705552734906048,1.0,1.0,,,,,
749,1314836,2996,0.006455540656421738,0.75,0.75,,,,,
750,1316760,3000,0.008335519092763383,1.0,1.0,,,,,
751,1318588,3004,0.00778877280057501,0.75,0.75,,,,,
752,1319904,3008,0.007869217174057376,1.0,1.0,,,,,
753,1321316,3012,0.01086535712685082,0.75,0.75,0.010147263046417993,0.75,0.75,,
754,1322728,3016,0.009604414820357388,1.0,1.0,,,,,
755,1324268,3020,0.009140838087494524,0.75,0.75,,,,,
756,1326000,3024,0.004974202174638264,1.0,1.0,,,,,
757,1327764,3028,0.009845856982279104,1.0,1.0,,,,,
758,1329496,3032,0.011351508644154433,0.5,0.5,,,,,
759,1331036,3036,0.004574155201414082,1.0,1.0,,,,,
760,1332384,3040,0.014795953596687476,0.75,0.75,,,,,
761,1333700,3044,0.011038096140806102,0.5,0.5,0.011049849641980278,0.5,0.5,,
762,1335944,3048,0.01459541367952455,0.5,0.5,,,,,
763,1337644,3052,0.011407051305868384,0.5,0.5,,,,,
764,1338992,3056,0.007539636094396507,1.0,1.0,,,,,
765,1340308,3060,0.011216576257130526,0.5,0.5,,,,,
766,1342712,3064,0.004791732029909768,1.0,1.0,,,,,
767,1344252,3068,0.011191670552541146,1.0,1.0,,,,,
768,1346080,3072,0.00837858912793022,0.5,0.5,,,,,
769,1347268,3076,0.013717057476923882,0.5,0.5,0.010992066052709725,0.75,0.75,,
770,1348936,3080,0.009828165502805013,0.75,0.75,,,,,
771,1350380,3084,0.016879336200393977,0.75,0.75,,,,,
772,1352208,3088,0.013982246601934884,0.25,0.25,,,,,
773,1354196,3092,0.010157577495848481,0.5,0.5,,,,,
774,1356280,3096,0.009657104482804768,0.75,0.75,,,,,
775,1357980,3100,0.006256357900069901,1.0,1.0,,,,,
776,1359904,3104,0.008923084892568276,0.75,0.75,,,,,
777,1361636,3108,0.014934480187654618,1.0,1.0,0.011334233893463073,0.75,0.75,,
778,1363528,3112,0.00791352028769786,0.75,0.75,,,,,
779,1364940,3116,0.005913395328532467,1.0,1.0,,,,,
780,1366480,3120,0.011791134256895546,1.0,1.0,,,,,
781,1368276,3124,0.010678500694679452,1.0,1.0,,,,,
782,1369464,3128,0.004838081123168297,1.0,1.0,,,,,
783,1371228,3132,0.005511661421492321,1.0,1.0,,,,,
784,1373440,3136,0.005193940908211572,1.0,1.0,,,,,
785,1374692,3140,0.012449919293341497,0.5,0.5,0.011206784238134647,0.5,0.5,,
786,1377192,3144,0.005756794449818097,1.0,1.0,,,,,
787,1379820,3148,0.011130930160167366,0.5,0.5,,,,,
788,1382320,3152,0.008176008611065991,0.75,0.75,,,,,
789,1384340,3156,0.012174780236790018,1.0,1.0,,,,,
790,1385464,3160,0.009485543617248682,0.75,0.75,,,,,
791,1386812,3164,0.012690552380127078,0.75,0.75,,,,,
792,1389248,3168,0.006937828466979865,0.75,0.75,,,,,
793,1391268,3172,0.008020830666377217,1.0,1.0,0.011126655557193246,0.5,0.5,,
794,1392616,3176,0.0076318040144301505,1.0,1.0,,,,,
795,1394220,3180,0.013045957238076267,0.5,0.5,,,,,
796,1395632,3184,0.00968822130892637,0.75,0.75,,,,,
797,1397556,3188,0.009071689579185341,0.75,0.75,,,,,
798,1400184,3192,0.010780584393280678,0.75,0.75,,,,,
799,1401596,3196,0.004182430587769607,1.0,1.0,,,,,
800,1403072,3200,0.010493189341532441,0.75,0.75,,,,,
801,1405252,3204,0.007439102921472498,1.0,1.0,0.010604477793981241,1.0,1.0,,
802,1406632,3208,0.00530656827410893,1.0,1.0,,,,,
803,1408972,3212,0.008275672857187251,1.0,1.0,,,,,
804,1410864,3216,0.007195426876931608,1.0,1.0,,,,,
805,1413012,3220,0.010007170034223653,1.0,1.0,,,,,
806,1414936,3224,0.006538917753266318,1.0,1.0,,,,,
807,1416796,3228,0.004728330502806846,1.0,1.0,,,,,
808,1419136,3232,0.009250570310449336,0.5,0.5,,,,,
809,1420836,3236,0.007706881495444766,0.5,0.5,0.014327627663799056,0.5,0.5,,
810,1422376,3240,0.008943411365421225,0.75,0.75,,,,,
811,1424460,3244,0.00809980412027555,0.5,0.5,,,,,
812,1426224,3248,0.014415258555050001,0.5,0.5,,,,,
813,1427412,3252,0.007106376995481721,1.0,1.0,,,,,
814,1428984,3256,0.0074692619394794695,1.0,1.0,,,,,
815,1430300,3260,0.0055457190046873375,0.75,0.75,,,,,
816,1432096,3264,0.009027103520286175,1.0,1.0,,,,,
817,1433988,3268,0.012536242106467057,0.75,0.75,0.018217484624872188,0.5,0.5,,
818,1435688,3272,0.007627024301963837,1.0,1.0,,,,,
819,1437548,3276,0.0081676280300027,1.0,1.0,,,,,
820,1439792,3280,0.005475065791456936,1.0,1.0,,,,,
821,1441172,3284,0.007485776188126163,1.0,1.0,,,,,
822,1442680,3288,0.011709953055992737,1.0,1.0,,,,,
823,1444188,3292,0.005865765552352784,1.0,1.0,,,,,
824,1445664,3296,0.006132081617658177,1.0,1.0,,,,,
825,1447332,3300,0.009449006855201838,1.0,1.0,0.009102708578532084,1.0,1.0,,
826,1449256,3304,0.010648439754356273,0.75,0.75,,,,,
827,1450220,3308,0.01763994560634031,0.5,0.5,,,,,
828,1451728,3312,0.01312728987233042,0.5,0.5,,,,,
829,1453364,3316,0.007218716104852324,1.0,1.0,,,,,
830,1455448,3320,0.007496390520674937,0.75,0.75,,,,,
831,1457276,3324,0.013557791542983685,0.5,0.5,,,,,
832,1458240,3328,0.008627030338538911,1.0,1.0,,,,,
833,1460228,3332,0.012556216368711005,0.75,0.75,0.010219304094440697,1.0,1.0,,
834,1461928,3336,0.011441688809647205,0.75,0.75,,,,,
835,1463756,3340,0.00601478280227335,1.0,1.0,,,,,
836,1465168,3344,0.003474036865198962,1.0,1.0,,,,,
837,1467348,3348,0.009352191005231101,0.75,0.75,,,,,
838,1469304,3352,0.009832299979969985,0.5,0.5,,,,,
839,1470716,3356,0.013532414298271329,0.75,0.75,,,,,
840,1473504,3360,0.010681998774988294,0.5,0.5,,,,,
841,1475460,3364,0.011335022809821793,0.5,0.5,0.007623994200232826,1.0,1.0,,
842,1477992,3368,0.01199904832090178,0.75,0.75,,,,,
843,1480044,3372,0.010277627573591927,0.5,0.5,,,,,
844,1483056,3376,0.011609294123782232,0.75,0.75,,,,,
845,1484500,3380,0.011411205331481397,0.5,0.5,,,,,
846,1485368,3384,0.007863132598154911,1.0,1.0,,,,,
847,1486748,3388,0.014116722209826547,0.75,0.75,,,,,
848,1488384,3392,0.01024548589452976,0.5,0.5,,,,,
849,1489956,3396,0.009033852798284878,1.0,1.0,0.007497627506731301,0.75,0.75,,
850,1491560,3400,0.011940644386194845,1.0,1.0,,,,,
851,1493132,3404,0.007451207507899816,1.0,1.0,,,,,
852,1495056,3408,0.008239748956863175,1.0,1.0,,,,,
853,1496468,3412,0.008576002259449352,0.75,0.75,,,,,
854,1498200,3416,0.01064956197510081,1.0,1.0,,,,,
855,1500028,3420,0.008456769065204789,0.75,0.75,,,,,
856,1501344,3424,0.005855923719484807,1.0,1.0,,,,,
857,1503972,3428,0.005360362994330182,0.75,0.75,0.008353501067132355,0.5,0.5,,
858,1506088,3432,0.008727585447812753,0.75,0.75,,,,,
859,1508108,3436,0.008021929925439413,0.5,0.5,,,,,
860,1510704,3440,0.009229914896090098,0.5,0.5,,,,,
861,1512180,3444,0.006404019626067767,1.0,1.0,,,,,
862,1513624,3448,0.007721576954451242,0.75,0.75,,,,,
863,1515388,3452,0.010832430887331957,0.5,0.5,,,,,
864,1516992,3456,0.007372817429986956,1.0,1.0,,,,,
865,1518884,3460,0.01061831027958993,0.5,0.5,0.010663709496146541,1.0,1.0,,
866,1521000,3464,0.006867518596141741,1.0,1.0,,,,,
