step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
795,3242968,6360,0.007483923711083869,0.625,0.625,,,,,
796,3245792,6368,0.0077702300906047905,0.875,0.875,,,,,
797,3250152,6376,0.007609872636909618,0.875,0.875,,,,,
798,3254640,6384,0.007851894922670095,0.625,0.625,,,,,
799,3258872,6392,0.007793442961182229,0.75,0.75,,,,,
800,3263616,6400,0.009848441673421271,0.75,0.75,,,,,
801,3267080,6408,0.008247082574480183,0.625,0.625,0.00637802174762329,0.625,0.625,,
802,3271632,6416,0.008716889545053457,0.75,0.75,,,,,
803,3275736,6424,0.00684477697636925,0.875,0.875,,,,,
804,3279648,6432,0.007744572451399855,0.625,0.625,,,,,
805,3283048,6440,0.009188018930324017,0.875,0.875,,,,,
806,3286768,6448,0.0071731948774101635,0.875,0.875,,,,,
807,3290936,6456,0.008296972709240262,0.5,0.5,,,,,
808,3295680,6464,0.007699521650372264,0.375,0.375,,,,,
809,3299720,6472,0.006032600042371786,0.875,0.875,0.0070081801990180504,1.0,1.0,,
810,3304464,6480,0.004466701919246809,0.875,0.875,,,,,
811,3308056,6488,0.00977506299861088,0.5,0.5,,,,,
812,3313312,6496,0.005116115154990708,0.875,0.875,,,,,
813,3317416,6504,0.007167945347420747,1.0,1.0,,,,,
814,3321008,6512,0.0056986275272915285,1.0,1.0,,,,,
815,3324152,6520,0.00966537775620933,0.75,0.75,,,,,
816,3328128,6528,0.005620648517247928,1.0,1.0,,,,,
817,3330696,6536,0.007403001097618006,0.75,0.75,0.007710813013032729,1.0,1.0,,
818,3334224,6544,0.005846365545936601,0.875,0.875,,,,,
819,3339928,6552,0.007422210134119011,0.75,0.75,,,,,
820,3343392,6560,0.009853936126134803,0.875,0.875,,,,,
821,3345832,6568,0.009243965999808363,0.75,0.75,,,,,
822,3351024,6576,0.0049045157608372325,0.625,0.625,,,,,
823,3355000,6584,0.009170461342800739,0.75,0.75,,,,,
824,3358592,6592,0.008619845356382024,0.875,0.875,,,,,
825,3363272,6600,0.009731584450316765,0.75,0.75,0.007436985627252465,0.375,0.375,,
826,3367120,6608,0.009202640795754818,0.875,0.875,,,,,
827,3372376,6616,0.008018850025617846,0.75,0.75,,,,,
828,3376800,6624,0.007068417437541747,0.75,0.75,,,,,
829,3379368,6632,0.008000179269909199,0.875,0.875,,,,,
830,3383472,6640,0.009224547352732902,0.625,0.625,,,,,
831,3387064,6648,0.010115885601496843,0.625,0.625,,,,,
832,3390208,6656,0.005654078873237016,0.625,0.625,,,,,
833,3395464,6664,0.006753184367921727,0.875,0.875,0.007085111102053869,0.75,0.75,,
834,3399888,6672,0.008812491041597814,0.75,0.75,,,,,
835,3404760,6680,0.0063434407081727285,0.75,0.75,,,,,
836,3408672,6688,0.005899019177654647,1.0,1.0,,,,,
837,3413096,6696,0.008968922272605036,0.625,0.625,,,,,
838,3415344,6704,0.009415830406854031,0.875,0.875,,,,,
839,3419320,6712,0.009711475819936324,0.75,0.75,,,,,
840,3423232,6720,0.00747612696931254,0.75,0.75,,,,,
841,3426248,6728,0.009751147933488778,0.75,0.75,0.010449224004179334,0.625,0.625,,
842,3430864,6736,0.00802315118717887,0.75,0.75,,,,,
843,3434648,6744,0.0059956723664586955,0.875,0.875,,,,,
844,3438560,6752,0.00947506687602842,1.0,1.0,,,,,
845,3442152,6760,0.006926999827774116,0.75,0.75,,,,,
846,3445424,6768,0.009469130457765111,0.75,0.75,,,,,
847,3449400,6776,0.007483748733817818,0.875,0.875,,,,,
848,3452736,6784,0.010064715572750635,0.5,0.5,,,,,
849,3457736,6792,0.007889628088997904,0.875,0.875,0.006416372146125321,0.875,0.875,,
850,3461712,6800,0.007645281184029761,0.75,0.75,,,,,
851,3465112,6808,0.005805403343186336,0.875,0.875,,,,,
852,3468576,6816,0.00856059422691404,0.75,0.75,,,,,
853,3473256,6824,0.005812406595221602,0.875,0.875,,,,,
854,3477424,6832,0.0067642626515779835,0.875,0.875,,,,,
855,3481272,6840,0.008404308029144913,0.625,0.625,,,,,
856,3484864,6848,0.007315730125697353,0.875,0.875,,,,,
857,3488648,6856,0.007006860194935355,0.75,0.75,0.009771635704727005,0.75,0.75,,
858,3492368,6864,0.009618102869594055,0.75,0.75,,,,,
859,3497176,6872,0.005404364263056072,0.75,0.75,,,,,
860,3501344,6880,0.0067653406875469385,0.625,0.625,,,,,
861,3505960,6888,0.008450135190780812,0.625,0.625,,,,,
862,3509808,6896,0.008437011995086988,0.75,0.75,,,,,
863,3514488,6904,0.007152524926626543,0.75,0.75,,,,,
864,3517312,6912,0.007662320544644582,0.75,0.75,,,,,
865,3522312,6920,0.007064327968868842,0.625,0.625,0.008931863007101583,1.0,1.0,,
866,3526672,6928,0.007460386969550977,0.875,0.875,,,,,
867,3530200,6936,0.006888527696929894,1.0,1.0,,,,,
868,3533920,6944,0.007446387653686242,0.875,0.875,,,,,
869,3538792,6952,0.005433589764512365,0.875,0.875,,,,,
870,3543408,6960,0.00808966131898043,0.875,0.875,,,,,
871,3546872,6968,0.007058483949984379,0.75,0.75,,,,,
872,3551040,6976,0.009519939911583198,0.875,0.875,,,,,
873,3555592,6984,0.008983715753578288,0.875,0.875,0.005811079847295444,1.0,1.0,,
874,3559568,6992,0.0074227732030719435,0.875,0.875,,,,,
875,3563288,7000,0.006665479303236198,0.875,0.875,,,,,
876,3567584,7008,0.007406767374146025,0.875,0.875,,,,,
877,3571368,7016,0.00831264123343521,0.875,0.875,,,,,
878,3575024,7024,0.004875584886421618,1.0,1.0,,,,,
879,3579064,7032,0.007893273507785155,0.625,0.625,,,,,
880,3583872,7040,0.009121417065198631,0.875,0.875,,,,,
881,3587720,7048,0.007580100295457194,0.875,0.875,0.005160857847508552,0.875,0.875,,
882,3591056,7056,0.013097740149426955,0.625,0.625,,,,,
883,3594136,7064,0.006260444379490644,0.75,0.75,,,,,
884,3596832,7072,0.008151203882467985,0.75,0.75,,,,,
885,3600616,7080,0.006211257026088737,0.875,0.875,,,,,
886,3603888,7088,0.008143119291047678,0.875,0.875,,,,,
887,3606840,7096,0.01040513376461737,0.625,0.625,,,,,
888,3609728,7104,0.009309136994725306,1.0,1.0,,,,,
889,3614088,7112,0.0076789841500163715,0.875,0.875,0.008858391213996026,0.875,0.875,,
890,3617808,7120,0.00829774917231252,0.625,0.625,,,,,
891,3622296,7128,0.0057809584222906175,0.75,0.75,,,,,
892,3627488,7136,0.006329025077066405,0.75,0.75,,,,,
893,3631464,7144,0.005130067434371598,0.875,0.875,,,,,
894,3635696,7152,0.0069078005568746145,0.875,0.875,,,,,
895,3639800,7160,0.009031017016994896,0.875,0.875,,,,,
896,3644096,7168,0.007016214222450911,0.75,0.75,,,,,
897,3649224,7176,0.008988230876276057,0.875,0.875,0.007983104457255792,1.0,1.0,,
898,3651984,7184,0.006817849748136152,0.875,0.875,,,,,
899,3655064,7192,0.006861507554669489,1.0,1.0,,,,,
900,3659488,7200,0.009072623474716917,0.875,0.875,,,,,
901,3663912,7208,0.006787009294623865,0.875,0.875,,,,,
902,3671152,7216,0.004845744354222416,0.75,0.75,,,,,
903,3675064,7224,0.010345752988482308,0.75,0.75,,,,,
904,3677888,7232,0.0055151272362378425,1.0,1.0,,,,,
905,3682120,7240,0.005241501891714445,1.0,1.0,0.006179428556502174,0.625,0.625,,
906,3686224,7248,0.008057621859472276,0.75,0.75,,,,,
907,3689304,7256,0.013019037627793119,0.625,0.625,,,,,
908,3693152,7264,0.004938560018362286,1.0,1.0,,,,,
909,3699304,7272,0.005236251954796315,1.0,1.0,,,,,
910,3703792,7280,0.008564883329950685,0.75,0.75,,,,,
911,3706424,7288,0.008884645714281698,0.75,0.75,,,,,
912,3709312,7296,0.008973298034742555,0.75,0.75,,,,,
913,3712904,7304,0.008284894994661738,0.75,0.75,0.009667857441674262,0.75,0.75,,
914,3716944,7312,0.007405264329014384,0.875,0.875,,,,,
915,3723096,7320,0.004977355465430753,0.875,0.875,,,,,
916,3727200,7328,0.006111625312631501,0.75,0.75,,,,,
917,3731880,7336,0.005776916391201804,1.0,1.0,,,,,
918,3736304,7344,0.009018026312466218,0.875,0.875,,,,,
919,3740472,7352,0.004945443485984597,0.875,0.875,,,,,
920,3743744,7360,0.007194653754903408,0.875,0.875,,,,,
921,3746504,7368,0.010106194687702864,0.625,0.625,0.00557758757393641,1.0,1.0,,
922,3750864,7376,0.0074680531419957326,0.625,0.625,,,,,
923,3754136,7384,0.009074248167077166,0.75,0.75,,,,,
924,3757984,7392,0.007681455889572538,0.875,0.875,,,,,
925,3763560,7400,0.0062844027316211375,0.875,0.875,,,,,
926,3768816,7408,0.007111192519011457,0.5,0.5,,,,,
927,3772856,7416,0.005684459091713442,0.875,0.875,,,,,
928,3775296,7424,0.008509309793095483,0.875,0.875,,,,,
929,3780808,7432,0.005155174224883659,1.0,1.0,0.01164053447254667,0.75,0.75,,
930,3786192,7440,0.006297435128785023,0.75,0.75,,,,,
931,3791192,7448,0.00766685621638074,0.875,0.875,,,,,
932,3795936,7456,0.007449614349207335,0.75,0.75,,,,,
933,3800616,7464,0.007985747690127111,0.625,0.625,,,,,
934,3803696,7472,0.012280902700855996,0.625,0.625,,,,,
935,3807672,7480,0.005795593209234522,0.875,0.875,,,,,
936,3812864,7488,0.005106404667870179,0.75,0.75,,,,,
937,3817160,7496,0.006989912814963839,0.875,0.875,0.006810071009462702,0.875,0.875,,
938,3820368,7504,0.006134145704021457,0.75,0.75,,,,,
939,3824088,7512,0.007910831932747057,0.75,0.75,,,,,
940,3827808,7520,0.008760647435569598,0.375,0.375,,,,,
941,3833064,7528,0.00759680797265006,0.625,0.625,,,,,
942,3836912,7536,0.009761597140836615,0.75,0.75,,,,,
943,3841336,7544,0.00675108414085099,0.75,0.75,,,,,
944,3844032,7552,0.007879593145468466,0.875,0.875,,,,,
945,3847368,7560,0.008202227565374668,0.875,0.875,0.009693407247329203,0.625,0.625,,
946,3851600,7568,0.0052714841580585965,0.625,0.625,,,,,
947,3854552,7576,0.008377353731330441,0.375,0.375,,,,,
948,3859872,7584,0.00731604956679896,0.875,0.875,,,,,
949,3862888,7592,0.0073642793332532016,0.875,0.875,,,,,
950,3866736,7600,0.008088513390863633,0.875,0.875,,,,,
951,3872824,7608,0.003904308100014607,0.875,0.875,,,,,
952,3876160,7616,0.010077077649284541,0.625,0.625,,,,,
953,3879112,7624,0.005458492371521524,1.0,1.0,0.006743211750993646,0.875,0.875,,
954,3883088,7632,0.00862815432666587,0.875,0.875,,,,,
955,3887896,7640,0.008197952818044436,0.75,0.75,,,,,
956,3891872,7648,0.005489748441284635,1.0,1.0,,,,,
957,3895272,7656,0.008348272542029753,0.875,0.875,,,,,
958,3898352,7664,0.009630514878182601,0.625,0.625,,,,,
959,3905080,7672,0.004706935231250571,0.875,0.875,,,,,
960,3909120,7680,0.006813116201240113,0.875,0.875,,,,,
961,3913544,7688,0.005900101268046686,0.875,0.875,0.005402121540402608,1.0,1.0,,
962,3918160,7696,0.00902520897869766,0.5,0.5,,,,,
963,3922456,7704,0.003973394847845053,1.0,1.0,,,,,
964,3926752,7712,0.0058964448318737685,0.875,0.875,,,,,
965,3930472,7720,0.0066913187138087004,0.75,0.75,,,,,
966,3934512,7728,0.008619181065340735,0.75,0.75,,,,,
967,3938296,7736,0.007270734823699607,0.625,0.625,,,,,
968,3942208,7744,0.005993026531594236,0.875,0.875,,,,,
969,3945928,7752,0.006769762635747134,0.75,0.75,0.007366743186882756,0.875,0.875,,
970,3950032,7760,0.010546368236822668,0.75,0.75,,,,,
971,3953880,7768,0.0067456216749308285,1.0,1.0,,,,,
972,3958944,7776,0.008970860950889252,0.875,0.875,,,,,
973,3962088,7784,0.008879942522091887,0.875,0.875,,,,,
974,3966128,7792,0.005691925893498304,0.625,0.625,,,,,
975,3970680,7800,0.00636389821860388,1.0,1.0,,,,,
976,3974464,7808,0.008166898520855276,0.875,0.875,,,,,
977,3977736,7816,0.005039539367320881,0.875,0.875,0.006800628122195478,0.875,0.875,,
978,3981392,7824,0.012278646895954518,0.75,0.75,,,,,
979,3985688,7832,0.008683200353544631,0.625,0.625,,,,,
980,3990112,7840,0.006694063925806891,0.875,0.875,,,,,
981,3993256,7848,0.008269895766940247,0.875,0.875,,,,,
982,3997232,7856,0.007447906091728284,0.875,0.875,,,,,
983,4000952,7864,0.007434607727652653,1.0,1.0,,,,,
984,4004160,7872,0.007091796055046756,0.875,0.875,,,,,
985,4007944,7880,0.005322126492600567,0.75,0.75,0.006886033178803412,1.0,1.0,,
986,4011280,7888,0.00883931482079391,0.625,0.625,,,,,
987,4015640,7896,0.006643174981804784,0.625,0.625,,,,,
988,4020448,7904,0.003264050024062602,1.0,1.0,,,,,
989,4023656,7912,0.005648283963218815,0.875,0.875,,,,,
990,4026864,7920,0.007657149315908291,0.875,0.875,,,,,
991,4030904,7928,0.007142357709225379,1.0,1.0,,,,,
992,4036672,7936,0.005249833504930482,0.625,0.625,,,,,
993,4040328,7944,0.008861380459107364,0.75,0.75,0.009259487217489865,0.625,0.625,,
994,4043920,7952,0.008108815247119153,1.0,1.0,,,,,
995,4046680,7960,0.0053665329363675246,0.875,0.875,,,,,
996,4049312,7968,0.009562634326880055,0.875,0.875,,,,,
997,4053480,7976,0.00617331223373492,1.0,1.0,,,,,
998,4056944,7984,0.007805974560837355,0.75,0.75,,,,,
999,4061112,7992,0.006229657645161378,0.875,0.875,,,,,
1000,4064640,8000,0.008440465892079892,0.625,0.625,,,,,
1001,4068040,8008,0.007893620362344983,0.75,0.75,0.010335747549252578,0.5,0.5,,
1002,4072720,8016,0.007873368618931552,0.875,0.875,,,,,
1003,4079128,8024,0.004356820896763866,1.0,1.0,,,,,
1004,4082912,8032,0.003915862915328476,0.875,0.875,,,,,
1005,4087208,8040,0.007107906528213527,0.875,0.875,,,,,
1006,4091568,8048,0.006118469044104202,0.625,0.625,,,,,
1007,4096248,8056,0.007472101352236246,0.875,0.875,,,,,
1008,4099456,8064,0.008244896954152568,0.875,0.875,,,,,
1009,4102152,8072,0.004944131988836818,0.875,0.875,0.008394676135636136,1.0,1.0,,
1010,4107344,8080,0.007339305261828105,0.875,0.875,,,,,
1011,4111128,8088,0.009362895603495056,0.75,0.75,,,,,
1012,4116640,8096,0.005971950933490921,0.875,0.875,,,,,
1013,4122216,8104,0.004179929463979301,0.875,0.875,,,,,
1014,4126768,8112,0.006438736325957302,0.875,0.875,,,,,
1015,4130616,8120,0.006979609609246637,0.875,0.875,,,,,
1016,4133760,8128,0.005778118227434099,0.75,0.75,,,,,
1017,4138632,8136,0.008215049904266499,0.875,0.875,0.005187212460863898,0.75,0.75,,
1018,4142864,8144,0.006067119096375967,0.5,0.5,,,,,
1019,4146904,8152,0.007084761151917112,1.0,1.0,,,,,
1020,4151008,8160,0.006400491994820715,0.75,0.75,,,,,
1021,4154088,8168,0.006054516398976375,1.0,1.0,,,,,
1022,4158128,8176,0.009308727751919548,0.875,0.875,,,,,
1023,4162360,8184,0.006978649479555804,0.75,0.75,,,,,
1024,4165376,8192,0.00778801124433754,0.875,0.875,,,,,
1025,4168136,8200,0.008495973251157272,0.875,0.875,0.009355937711740812,1.0,1.0,,
1026,4171088,8208,0.006417204807828509,1.0,1.0,,,,,
1027,4174616,8216,0.005501287554633849,1.0,1.0,,,,,
1028,4178592,8224,0.010994269510817152,0.625,0.625,,,,,
1029,4181224,8232,0.003955932307397868,1.0,1.0,,,,,
1030,4185776,8240,0.005873102044586929,0.75,0.75,,,,,
1031,4191032,8248,0.005200077156490384,1.0,1.0,,,,,
1032,4194496,8256,0.007076297801613696,0.875,0.875,,,,,
1033,4197256,8264,0.0058426521988356045,0.875,0.875,0.00623486315664441,0.75,0.75,,
1034,4202384,8272,0.00820656350759652,0.75,0.75,,,,,
1035,4206616,8280,0.007903636935513124,0.875,0.875,,,,,
1036,4209696,8288,0.00731418597897298,1.0,1.0,,,,,
1037,4212904,8296,0.010995018449106476,0.625,0.625,,,,,
1038,4216560,8304,0.0047546391757577145,0.875,0.875,,,,,
1039,4219768,8312,0.0072514867434176275,1.0,1.0,,,,,
1040,4224896,8320,0.007185079417359487,0.875,0.875,,,,,
1041,4229384,8328,0.004877871622775133,0.75,0.75,0.005920429319349888,0.875,0.875,,
1042,4233744,8336,0.004827936680016478,1.0,1.0,,,,,
1043,4237400,8344,0.0053461246387185675,0.875,0.875,,,,,
1044,4240352,8352,0.006947444408507083,0.625,0.625,,,,,
1045,4244456,8360,0.008515877570562762,0.875,0.875,,,,,
1046,4248112,8368,0.008403986509001012,0.875,0.875,,,,,
1047,4252152,8376,0.00847851954840386,0.875,0.875,,,,,
1048,4254656,8384,0.017093574277473746,0.75,0.75,,,,,
1049,4260168,8392,0.005226801339849664,0.875,0.875,0.00444267934771306,0.875,0.875,,
1050,4263952,8400,0.005382148597232385,0.875,0.875,,,,,
1051,4270168,8408,0.005862114485960617,0.875,0.875,,,,,
1052,4274848,8416,0.007604007583180779,0.875,0.875,,,,,
1053,4278888,8424,0.008017444027138696,0.875,0.875,,,,,
1054,4283568,8432,0.006887614588417223,0.75,0.75,,,,,
1055,4287096,8440,0.008326167017245234,0.625,0.625,,,,,
1056,4293184,8448,0.006646090870693671,0.875,0.875,,,,,
1057,4296584,8456,0.0076192569916617055,0.75,0.75,0.0074661137905851155,0.875,0.875,,
1058,4300304,8464,0.0077173973295046,0.75,0.75,,,,,
1059,4304792,8472,0.006658446812806692,0.875,0.875,,,,,
1060,4308320,8480,0.00994760416841704,1.0,1.0,,,,,
1061,4311592,8488,0.00584963768987113,1.0,1.0,,,,,
1062,4315248,8496,0.006880617830368778,0.875,0.875,,,,,
1063,4320120,8504,0.006247740524669201,0.875,0.875,,,,,
1064,4323520,8512,0.006502203420503806,1.0,1.0,,,,,
1065,4330120,8520,0.00433933063088406,0.875,0.875,0.007100188202077684,0.75,0.75,,
1066,4334032,8528,0.0069620389950703675,0.875,0.875,,,,,
1067,4339352,8536,0.007360570913503017,0.75,0.75,,,,,
1068,4342688,8544,0.008424798086435838,0.625,0.625,,,,,
1069,4346664,8552,0.012416517922995403,0.625,0.625,,,,,
1070,4350640,8560,0.009586110872567777,0.875,0.875,,,,,
1071,4354360,8568,0.007566399393369113,0.875,0.875,,,,,
1072,4358400,8576,0.008258067505908842,0.75,0.75,,,,,
1073,4362760,8584,0.00897274376687893,0.625,0.625,0.004400085558416594,1.0,1.0,,
1074,4365776,8592,0.008033056810009008,0.75,0.75,,,,,
1075,4369240,8600,0.007305033063059062,0.75,0.75,,,,,
1076,4374368,8608,0.004232327865753942,1.0,1.0,,,,,
1077,4380008,8616,0.004373493896610514,1.0,1.0,,,,,
1078,4385968,8624,0.007048158432060183,0.875,0.875,,,,,
1079,4389432,8632,0.007975562821868344,0.75,0.75,,,,,
1080,4393216,8640,0.010545523080873222,0.875,0.875,,,,,
1081,4396744,8648,0.006830133912633094,1.0,1.0,0.00501422670617134,0.875,0.875,,
1082,4399632,8656,0.007426370663855329,0.75,0.75,,,,,
1083,4403352,8664,0.006941255141864671,0.875,0.875,,,,,
1084,4409312,8672,0.006551130235528889,0.625,0.625,,,,,
1085,4413032,8680,0.007288830876625146,1.0,1.0,,,,,
1086,4417008,8688,0.005629214128289598,1.0,1.0,,,,,
1087,4419768,8696,0.008133256494220855,0.625,0.625,,,,,
1088,4423360,8704,0.005688677370603788,0.875,0.875,,,,,
1089,4426632,8712,0.008381620287864551,0.875,0.875,0.005773553009115402,1.0,1.0,,
1090,4431568,8720,0.007085808388416616,0.75,0.75,,,,,
1091,4436056,8728,0.0041952598119120695,1.0,1.0,,,,,
1092,4439392,8736,0.00861121861099384,0.625,0.625,,,,,
1093,4444648,8744,0.007043771267505875,0.875,0.875,,,,,
1094,4448432,8752,0.005361518410963332,0.75,0.75,,,,,
1095,4452088,8760,0.005172193041453516,1.0,1.0,,,,,
1096,4456000,8768,0.008479398657988836,0.5,0.5,,,,,
1097,4459016,8776,0.006427911634031195,0.75,0.75,0.007569335646589447,0.75,0.75,,
1098,4461776,8784,0.006167593824034289,0.875,0.875,,,,,
1099,4464792,8792,0.006197089481882141,1.0,1.0,,,,,
1100,4468448,8800,0.007316657184010478,1.0,1.0,,,,,
1101,4471592,8808,0.008952083345307928,0.875,0.875,,,,,
1102,4476784,8816,0.005369406410793818,1.0,1.0,,,,,
1103,4480248,8824,0.005823001440949264,0.625,0.625,,,,,
1104,4484608,8832,0.008505377833443495,0.625,0.625,,,,,
1105,4488456,8840,0.006519170294120362,0.75,0.75,0.005581736197194642,0.875,0.875,,
1106,4491664,8848,0.006677138363085426,0.875,0.875,,,,,
1107,4495576,8856,0.006035354248461201,1.0,1.0,,,,,
1108,4498528,8864,0.008440081682907384,0.875,0.875,,,,,
1109,4503208,8872,0.009371190462556599,0.75,0.75,,,,,
1110,4506032,8880,0.008620477212130146,1.0,1.0,,,,,
1111,4509048,8888,0.01090617234624076,0.625,0.625,,,,,
1112,4512768,8896,0.008407522118303383,1.0,1.0,,,,,
1113,4516104,8904,0.006748283951617657,0.625,0.625,0.008446036422701144,0.75,0.75,,
1114,4519824,8912,0.008163600748670043,0.875,0.875,,,,,
1115,4523160,8920,0.0069527446066363335,0.875,0.875,,,,,
1116,4526496,8928,0.00753419307603358,0.75,0.75,,,,,
1117,4529960,8936,0.008395129373967603,1.0,1.0,,,,,
1118,4532720,8944,0.007185884501072606,0.875,0.875,,,,,
1119,4536184,8952,0.008138631541940647,0.625,0.625,,,,,
1120,4541440,8960,0.00623634195136756,0.875,0.875,,,,,
1121,4546376,8968,0.005908194608818909,0.875,0.875,0.007832732340892077,0.75,0.75,,
1122,4549648,8976,0.005778362110035733,0.75,0.75,,,,,
1123,4553368,8984,0.006398874520677115,0.75,0.75,,,,,
1124,4559136,8992,0.005226301807958359,0.875,0.875,,,,,
1125,4561704,9000,0.009370959916425161,0.75,0.75,,,,,
1126,4566000,9008,0.009225601619414409,0.875,0.875,,,,,
1127,4570872,9016,0.008614066586883658,0.5,0.5,,,,,
1128,4576320,9024,0.004898531479877045,1.0,1.0,,,,,
1129,4580424,9032,0.00986484597478021,0.875,0.875,0.009697574233752245,0.5,0.5,,
1130,4584528,9040,0.0077477298472586435,0.75,0.75,,,,,
1131,4589528,9048,0.00864268470313987,0.625,0.625,,,,,
1132,4594528,9056,0.003745825946823389,0.875,0.875,,,,,
1133,4598120,9064,0.0077312260707144975,0.625,0.625,,,,,
1134,4602736,9072,0.009818188855010741,0.5,0.5,,,,,
1135,4606776,9080,0.007277775447140411,0.75,0.75,,,,,
1136,4610688,9088,0.004446406972414911,0.875,0.875,,,,,
1137,4615368,9096,0.008461188538519342,0.875,0.875,0.005134341948830158,0.875,0.875,,
1138,4619280,9104,0.0078903909404155,0.75,0.75,,,,,
1139,4622872,9112,0.011281255241222482,0.375,0.375,,,,,
1140,4627040,9120,0.006801637915034225,0.875,0.875,,,,,
1141,4630056,9128,0.013772497162217259,0.625,0.625,,,,,
1142,4633712,9136,0.00944984752257899,0.625,0.625,,,,,
1143,4638520,9144,0.0068316857128318835,0.875,0.875,,,,,
1144,4642944,9152,0.006232750575645648,1.0,1.0,,,,,
1145,4646664,9160,0.0076188122445937255,0.625,0.625,0.006788864003648192,0.875,0.875,,
1146,4649872,9168,0.006302239457609879,0.875,0.875,,,,,
1147,4654232,9176,0.007706767668168171,0.75,0.75,,,,,
1148,4657632,9184,0.005002687072395062,0.875,0.875,,,,,
1149,4662568,9192,0.008994246726255647,0.5,0.5,,,,,
1150,4666480,9200,0.008333022286140237,0.375,0.375,,,,,
1151,4671096,9208,0.007048346022513678,0.875,0.875,,,,,
1152,4675200,9216,0.008782157759617904,0.75,0.75,,,,,
1153,4678728,9224,0.00864260465745009,0.75,0.75,0.005575119490016429,0.875,0.875,,
1154,4681936,9232,0.005758202032674189,1.0,1.0,,,,,
1155,4687320,9240,0.008414563782677135,0.75,0.75,,,,,
1156,4692704,9248,0.00687768337272654,0.875,0.875,,,,,
1157,4697320,9256,0.007740481006273166,1.0,1.0,,,,,
1158,4701104,9264,0.005470784357273068,0.75,0.75,,,,,
1159,4705464,9272,0.007276513472806739,0.875,0.875,,,,,
1160,4709376,9280,0.005599000374101874,0.875,0.875,,,,,
1161,4713032,9288,0.007186375538436073,0.875,0.875,0.008321609867229705,0.875,0.875,,
1162,4716560,9296,0.008467820778947097,0.375,0.375,,,,,
1163,4720472,9304,0.007402725174042298,0.875,0.875,,,,,
1164,4725088,9312,0.006460365528478709,1.0,1.0,,,,,
1165,4729256,9320,0.007427649269186639,1.0,1.0,,,,,
1166,4731312,9328,0.009112422205158833,0.75,0.75,,,,,
1167,4734840,9336,0.007581481373567438,0.75,0.75,,,,,
1168,4738880,9344,0.005767547160003196,1.0,1.0,,,,,
1169,4742856,9352,0.012023977317735307,0.875,0.875,0.006669456366142497,0.875,0.875,,
1170,4747920,9360,0.006393454407246065,0.625,0.625,,,,,
1171,4752728,9368,0.00892607988223129,0.875,0.875,,,,,
1172,4756896,9376,0.007200895158573647,0.625,0.625,,,,,
1173,4761192,9384,0.00925497783381556,1.0,1.0,,,,,
1174,4764848,9392,0.008433433743138883,0.75,0.75,,,,,
1175,4769784,9400,0.00643139828124835,0.75,0.75,,,,,
1176,4774528,9408,0.00434539152145147,1.0,1.0,,,,,
1177,4778888,9416,0.006185402321461596,0.625,0.625,0.008747605010823846,0.5,0.5,,
1178,4781776,9424,0.008146739333293426,0.625,0.625,,,,,
1179,4784664,9432,0.006399996101899373,0.625,0.625,,,,,
1180,4788576,9440,0.006141239766175211,1.0,1.0,,,,,
1181,4790952,9448,0.012614518337084003,0.875,0.875,,,,,
1182,4794288,9456,0.007818738222199821,0.75,0.75,,,,,
1183,4798712,9464,0.004609747066470176,0.75,0.75,,,,,
1184,4802752,9472,0.006900647019911801,0.875,0.875,,,,,
1185,4807048,9480,0.006004199102622569,1.0,1.0,0.007786375240304548,0.875,0.875,,
1186,4812752,9488,0.004145345513001867,0.875,0.875,,,,,
1187,4818712,9496,0.005407271767369208,0.875,0.875,,,,,
1188,4821984,9504,0.005502224127053973,0.75,0.75,,,,,
1189,4825448,9512,0.010057672731208122,0.875,0.875,,,,,
1190,4828976,9520,0.004999450984721847,1.0,1.0,,,,,
1191,4832952,9528,0.0076627624031964945,0.75,0.75,,,,,
1192,4838016,9536,0.006964404997256595,0.75,0.75,,,,,
1193,4840904,9544,0.003782148253747877,0.875,0.875,0.005602234783165789,0.875,0.875,,
1194,4845200,9552,0.007590859697336229,1.0,1.0,,,,,
1195,4847896,9560,0.008993824876573145,0.875,0.875,,,,,
1196,4849888,9568,0.012014084687523968,0.75,0.75,,,,,
1197,4852904,9576,0.010520251401793182,0.75,0.75,,,,,
1198,4858800,9584,0.004486563380972934,0.625,0.625,,,,,
1199,4862968,9592,0.009215226552320153,0.875,0.875,,,,,
1200,4870208,9600,0.00501909689407268,0.875,0.875,,,,,
1201,4874184,9608,0.005438745775672697,1.0,1.0,0.008731216658867832,0.875,0.875,,
1202,4877968,9616,0.009341199928080106,1.0,1.0,,,,,
1203,4880920,9624,0.009720867940418012,0.625,0.625,,,,,
1204,4884576,9632,0.0047028857070881055,1.0,1.0,,,,,
1205,4888872,9640,0.00589527352282255,0.875,0.875,,,,,
1206,4893296,9648,0.0065703352340075,0.875,0.875,,,,,
1207,4898296,9656,0.00458681267842556,0.875,0.875,,,,,
1208,4901120,9664,0.006895205259321833,0.75,0.75,,,,,
1209,4904392,9672,0.008000183435327653,1.0,1.0,0.00874014998381671,0.875,0.875,,
1210,4908752,9680,0.0056485880246830746,0.875,0.875,,,,,
1211,4912088,9688,0.005615216249326625,1.0,1.0,,,,,
